sku,url,neck,family,glass,capacityMl,sha256,hasPurchase,stockUnavailable,error
GBDiva100AnSpPnk,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,18-415,,Clear,100,ce8be447fe47c91c6df0828eebcc2e9100f237a898dae74a6ffab387beaa4f2f,True,False,
GBSqr15MtlRollBlkDot,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,13-415,,Clear,15,5e2425bc0dac8fa942c8dd71799e6e794af6dac5bc20f4cb4b0b09149e0b06b4,True,False,
LBCyl50LtnCu,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-matte-copper-lotion-pump-and-cap,18-415,Cylinder,Clear,50,e6374c65db8ed4ffd355aa2bfe493b4caf357f7fa2169b9b31ef6c03a4b03da1,True,False,
GBCrclFrst50RdcrShnSl,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-shiny-silver-cap,18-415,,Frosted,50,9a72173d1bab393b2be5b671b10f83a8059b0b187862186906b388fc62609425,True,False,
GBCylAmb9RollPnkDot,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-pink-dot-cap,17-415,Cylinder,Amber,9,ea5cdbd6139d1820818cf94a5f7a0896d327d51a6d87f223b048d0ba05c5c17c,True,False,
GBCylSwrl9MtlRollPnkDot,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-metal-roller-ball-pink-dot-cap,17-415,Cylinder,,9,a61d6428fba40b89bc4eb94237e8772db0b84ab0df5632faf926d2eba6d947b8,True,False,
GBTallCylFrst9SpryBlkSh,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-shiny-black-spray,13-415,Cylinder,Frosted,9,9a57680302e67cd2bbba391e74bbb9f17bd6dfb4663695614256c7469ac57b4e,True,False,
GBSlk30AnSpRed,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Clear,30,547c8bb271a57896545e75a3e00d2efec0c7e3e2928a95c91b61b1c4fe8ba58b,True,True,
GBDiva100AnSpRed,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Clear,100,260dd32b2983e9b37c124a426218c5ca97a581ad2a210861530d4faeb06028c5,True,True,
LBEmp50LtnMtGl,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-gold-lotion-pump-and-cap,18-415,,Clear,50,8816f6db728dac5a25a4afb3875b64a55e5edc03ac1e60c58cd3cd83dbebda17,True,False,
GBCylAmb9RollShBlk,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-shiny-black-cap,17-415,Cylinder,Amber,9,436d4cd32c85acd0a792fe8bc86e0fbccd63cc772d2f5939e85e6bc03bc0f11b,True,False,
GBCrclFrst50RdcrMtSl,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-tall-silver-matte-cap,18-415,,Frosted,50,fceeae303ae24aabb7987405ef105f9d17a05436871deff36e89f36eb770ee8a,True,False,
GBCylSwrl9MtlRollMattGl,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-metal-roller-ball-matte-gold-cap,17-415,Cylinder,,9,c7a7ba1807b1966a32f7d3b0501269f9b3d48e8bcdf80ad073e4c63fea853739,True,False,
GBTallCylFrst9SpryBluMatt,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-blue-spray,13-415,Cylinder,Frosted,9,7c112c375e8ebd80197b030ad8ed6f95430baa8a6451dca870a834a773640342,True,False,
GBDiva100AnSpTslWht,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar,18-415,,Clear,100,042e5f97f0f0d4efb9c8fd954a3a0287ed1588df1d511ab427f7c63aa2c418ba,True,False,
GBSlm30AnSpLvn,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Clear,30,1818a59230c48ec39f417fc56ca0ee29816fffa45c1aaa60df0445e1a1deed62,True,True,
LBEmp50LtnShnGl,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,18-415,,Clear,50,d749681e27d708686ea5e6835de21dd69c5e6a53eec9036fd7f3481fd56ad7f5,True,False,
GBCrclFrst50RdcrWht,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-white-cap,18-415,,Frosted,50,ee895356f00b1a4778aa85ba049a98a3ffa4cc9707efb6d189897f7dd5368ed0,True,False,
GBCylSwrl9MtlRollShnGl,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-metal-roller-ball-shiny-gold-cap,17-415,Cylinder,,9,e00c14fc77e088fb48ba69860a3aa35756ee2ddc962c9bf91cae408ecadd2151,True,False,
GBCylAmb9RollShnGl,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-shiny-gold-cap,17-415,Cylinder,Amber,9,dcfccf20952e655c63b6cb3a4f94fd1b5d41bb0b51e0374b304d86eab8ed35d5,True,False,
GBTallCylFrst9SpryGlSh,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-shiny-gold-spray,13-415,Cylinder,Frosted,9,bb9426f935ca09a2c3f78c49503467c70508a8fceeb6cc2142cf0125ff811fff,True,False,
GBSlm30AnSpPnk,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,18-415,,Clear,30,f568103da1528d95f27d2143399aa4cbd89740748566fa978394144d4792df32,True,False,
GBDiva100AnSpTslRed,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar,18-415,,Clear,100,e7a273646966e6432fd4a5a601c9d853e0ca51969b5764e6081980dade352e4f,True,False,
LBEmp50LtnShnBlk,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-black-lotion-pump-and-cap,18-415,,Clear,50,2de6c76795d533b320b3300c9985c65dfe1ab42017e8c0e4606867e35e0f5e22,True,False,
GBCrclFrst50RdcrPnkLthr,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-pink-faux-leather-cap,18-415,,Frosted,50,7a757190be51219c26571ea44ff32ca8608a3456fc52bfbb8933188a2402096c,True,False,
GBCylAmb9RollShnSl,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-shiny-silver-cap,17-415,Cylinder,Amber,9,548751329a645821c629872808a1213b68a7b774bcb0d3d06c1bd3f1ea8f717a,True,False,
GBCylSwrl9MtlRollShnSl,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-metal-roller-ball-shiny-silver-cap,17-415,Cylinder,,9,f9bddc18cd6770f7577993f06b996097617eb2570ad0852a8c02cd3d04223378,True,False,
GBTallCylFrst9SpryGlMatt,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-gold-spray,13-415,Cylinder,Frosted,9,ce03be0a576cc5a33787949ae8b2303a4793ee44a7832502509da1f4caa96f6b,True,False,
GBSlm30AnSpMtSl,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,18-415,,Clear,30,c5a27d0f9d964f9ed9dc7583ff87db5e5e4a770abb93d5b7b7840f931edc759a,True,False,
GBDiva100AnSpTslMtSl,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar,18-415,,Clear,100,abcdd78402af99594329e1bb4dff94157d60ae16b32965a7c5900d19ecceb364,True,False,
LBEmp50LtnMtSl,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-silver-lotion-pump-and-cap,18-415,,Clear,50,52b72e7166cc6c7f4eb61beef6c2e0a9e79fbb12a74e57e7d499e06288d5497d,True,False,
GBCylSwrl9MtlRollMattCu,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-metal-roller-ball-matte-copper-cap,17-415,Cylinder,,9,469879f6d919a99c38cb83fedd738dbf781010ba9aa9611445f99a5238cb4f69,True,False,
GBCylAmb9RollSlDot,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-silver-dot-cap,17-415,Cylinder,Amber,9,60205fd44789452a3f55217a7259a5e8ace1b1356441ace968d35c54330a0975,True,False,
GBTallCylFrst9SprySlMatt,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-silver-spray,13-415,Cylinder,Frosted,9,0e923e2849d6fbe9f279df46105ab774d30e3dfb372060ded4338e815ff90484,True,False,
GBSlm30AnSpIvySl,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Clear,30,4c47574967b29b0a35e522f4c4e6e2921246ef150b2e8a0e1af711eb9a220fc8,True,False,
GBDiva100AnSpTslGl,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,18-415,,Clear,100,9b88d5e6440a924213717dd8bd2b1641a9fd5071dcfeea91b1026b21b92b6ef5,True,False,
LBEmp50LtnShnSl,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,18-415,,Clear,50,6a465847e393aaf61ed527598f65450f4a1a2e6bbd23c060856eb143b0c17b0c,True,False,
GBCyl50RdcrShnGl,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-shiny-gold-cap,18-415,Cylinder,Clear,50,9a5e1a0b5cc0ad8e651d92fcdf94b602affa3f1a6288c818a409c07bf41abf2e,True,False,
GBCylSwrl9MtlRollShBlk,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-metal-roller-ball-shiny-black-cap,17-415,Cylinder,,9,f74f50ed0eb489bf952573134de902845ce838d63227689d5bab4f36996057bc,True,False,
GBTallCylFrst9SprySlSh,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-shiny-silver-spray,13-415,Cylinder,Frosted,9,f77222ff7c0da23b395a7aabcb57bad356ffcf84128d1b127935c39cdaca100a,True,False,
GBDiva100AnSpTslIvyGl,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,18-415,,Clear,100,6d27203e84bc1a5ead47eac24f4e0d0e5d07cabb85bee76bc5a8823467c9c7b0,True,False,
GBSlm30AnSpGl,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,18-415,,Clear,30,d17d0dabaf6295d23c2f7c8c68e9df69839658c978c1b1e436cb063f3c8a2771,True,False,
LBEmp50WhtClOvrCp,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-white-rectangular-clear-over-the-cap,18-415,,Clear,50,0270e53aba31a5113e106026f2e6b3bc07f48736ee32428dacc3f38901aae606,True,False,
GBCyl50RdcrShnBlkTall,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-tall-black-shiny-cap,18-415,Cylinder,Clear,50,f8c954305ce2f3cf9b815deb4ac713c1c4ae12896ae33ee3bde707572b833c50,True,False,
GBTallCylFrst9SpryCuMatt,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-copper-spray,13-415,Cylinder,Frosted,9,d379cafe123c4c22fdd60c2545c98dd0038a8dc8cb59f7f2b66125553b0eeb86,True,False,
GBSlm30AnSpIvyGl,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap,18-415,,Clear,30,afbee8c09b6ed7e1cd4cbf055c68e7a8a84a5f2847daf172211c36945d18da48,True,True,
GBDiva100AnSpTslIvySl,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar,18-415,,Clear,100,8563fe60ec7e08d4ceafd138ef66fd4adb10a41a5f7f5c7b364732ecafff99db,True,False,
LBEmp50LtnCu,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-copper-lotion-pump-and-cap,18-415,,Clear,50,e43660d30a94afcb02c0b0893cbad351b64275fa514e451381d8736d53120b6a,True,False,
GBCyl50RdcrShnBlk,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-black-shiny-cap,18-415,Cylinder,Clear,50,9e9b0959987cc52e39f331e1bc21bd8e6aba50cc079136c78364ce9900baa450,True,False,
GBTallCyl9MtlRollBlkSh,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap,13-415,Cylinder,Clear,9,13ac5fe3608224bacddf7e8903c0654bde32f4f86454b7459c72beaf0c43c939,True,False,
GBSlm30AnSpWht,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Clear,30,88b3be8cc468bb3f4edb30105d6d08093013c6f5bc446f5527c0d3b9f90e0a9b,True,False,
GBDiva100AnSpTslLvn,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar,18-415,,Clear,100,f5e649cd48e66e3023e6d46ca6ab9532dda61f186d05695ae3be223bfdf91d21,True,False,
LBSlk50WhtRectClOverCap,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-white-rectangular-clear-over-the-cap,18-415,,Clear,50,e0ac44719ef4ef67eccdbe0ec59246c367eb3078fcec722e299e16d325258dd6,True,False,
GBCyl50RdcrBrwnLthr,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-brown-faux-leather-cap,18-415,Cylinder,Clear,50,c0b196f004b16303c745aa8b1c99d1861eb6038615d565110d456429b6d02c01,True,False,
GBTallCyl9MtlRollCuMatt,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-matte-copper-cap,13-415,Cylinder,Clear,9,0b21c51b6ab2d03410834262a76a3de86c2d14b6cbc9d02f1f1fd6e0c1f7a5d0,True,False,
GBSlm30AnSpRed,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Clear,30,32f5f45d5d6d0481be6a5a05e2e84bc90c11920ececcf2bd5ff0870929f522e8,True,True,
GBDiva100AnSpTslPnk,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar,18-415,,Clear,100,187ff1e756de707271dd303adbbbb852f8233fa93948c0b9ff4904d8c9a69fc2,True,False,
LBSlk50LtnShnBlk,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-shiny-black-lotion-pump-and-cap,18-415,,Clear,50,e1c872e7e250e7d6497db66787d921f04e701e1f953a1ef143df7c72a8e9f2a0,True,False,
GBCyl50RdcrLBrwnLthr,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-light-brown-faux-leather-cap,18-415,Cylinder,Clear,50,8b7b6f27dc894c006fafccbc13bae8e79df3f971243c205ff8f215baf5426357,True,False,
GBTallCyl9MtlRollGlMatt,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-matte-gold-cap,13-415,Cylinder,Clear,9,7928bf9fcbe44d3d787658e5ee023b577195cd1971a30a707998df491d735ebf,True,False,
GBDiva46AnSpLvnRng,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-lavender-vintage-style-sprayer-with-shiny-silver-collar-ring,18-415,,Clear,46,cbaadb293d23b670e95fe9d5de4a5776771c03eb4fc73d912071856ce48fd75d,True,True,
GBElg100AnSpLvn,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Clear,100,0f1887137048e322a7cc509d3d360dd6918449c059b9cb10b7721306efbbee50,True,True,
LBSlk50LtnShnGl,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,18-415,,Clear,50,3d03da2130328dd658bc2633d382ce590ffebc1807c4c00bb9f88ae2cd447dbf,True,False,
GBCyl50RdcrShnSl,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-shiny-silver-cap,18-415,Cylinder,Clear,50,aae180568618e47fd23077c3c5f5993762501a7df59cdca34ac500460507417e,True,False,
GBTallCyl9MtlRollGlSh,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap,13-415,Cylinder,Clear,9,0cafb806ca2bac86b69fd65103ff64824b4d844fdc48aba4a7dc7c025903d3f9,True,False,
GBDiva46AnSpIvySlRng,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-ivory-vintage-style-sprayer-with-shiny-silver-collar-ring,18-415,,Clear,46,c16f415af61091c1c16d5dc4e29135ca7cdb941a4177c4e31b873fa4ab4253ae,True,False,
GBElg100AnSpPnk,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,18-415,,Clear,100,2b3663a209b59aac9decc6e9e1c5a96bbc0b9cc841057a6da0c1435b2c163f9e,True,False,
LBSlk50LtnMtGl,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-gold-lotion-pump-and-cap,18-415,,Clear,50,116f973ee195caa08fe98de417798bcb2bc0a221b57bfcd312e5cb2b4eabf4fa,True,False,
GBCyl50RdcrMtSlTall,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-tall-silver-matte-cap,18-415,Cylinder,Clear,50,1fe4342fdb67d710f41562668f796db0863ae6cf8e2c8d0946cf3fd53fb40d2f,True,False,
GBTallCyl9MtlRollPinkDot,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots,13-415,Cylinder,Clear,9,5c5f1ec7bdf65f15ffaf98abb516ce613dbaf8990970a384eead17de66cd2578,True,False,
GBDiva46AnSpRedRng,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-red-vintage-style-sprayer-with-shiny-silver-collar-ring,18-415,,Clear,46,e3c44a96b2f83581976282d139db602e7d48d9df395da38782f2902b54f0452f,True,True,
GBElg100AnSpMtSl,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,18-415,,Clear,100,b0cbfdfcb013bc966db6b3dd32a795daea8211eb9d1cec5469a427ae16451e99,True,False,
LBSlk50LtnMtSl,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-silver-lotion-pump-and-cap,18-415,,Clear,50,7f6e6bedd0faf0425eedfa219ea12d640d03ca8cf4711f6ad22716ebf35da9f2,True,False,
GBCyl50RdcrMtSl,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-silver-matte-cap,18-415,Cylinder,Clear,50,5593f671288340d6b63e4c0e39d635b215e58e059eac006fdeaf4714e7d94bdb,True,False,
GBTallCyl9MtlRollSlDot,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots,13-415,Cylinder,Clear,9,a0a8345bcabf2c227dbd90423d8b1aa1cefcbf67c1c26a4a8d21870bafe24af0,True,False,
GBDiva46AnSpWhtRng,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-white-vintage-style-sprayer-with-shiny-silver-collar-ring,18-415,,Clear,46,26af6c0cfc65e91defc64129abff4fb1c8ef23e6b0f31f3bb39cf53fbac227b3,True,False,
GBElg100AnSpIvySl,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Clear,100,4b58ee0ac7a9094ce772916947f25daa36f4ea5721b9d584e39fa59a0abd12a9,True,False,
LBSlk50LtnCu,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-copper-lotion-pump-and-cap,18-415,,Clear,50,d079b06ebb611e7c540db94f8b848fc16bc29331e2e011cf8e95ca7111e26364,True,False,
GBCylBlu9RollWht,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-plastic-roller-ball-white-cap,17-415,Cylinder,Cobalt Blue,9,1c4f52c35b9a33ed533f4a681f3f0cb0c64161919d15d50a07a0008538f571c9,True,False,
GBCyl50RdcrWht,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-white-cap,18-415,Cylinder,Clear,50,75a5ec77e5a8bf04a7b93faa92a8ae683391c158e01a97e7d5c967c8635dff54,True,False,
GBTallCyl9MtlRollSlMatt,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-matte-silver-cap,13-415,Cylinder,Clear,9,3a8d2b2b2d878ef327363bd73e1b2420007e3c30ace84b61ea9e762756f39f16,True,False,
GBDiva46AnSpTslLvnRng,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar-ring,18-415,,Clear,46,14219ecc5aa009a8283437913201578a06f28185f72b8ba596d3cbf3a4090077,True,False,
GBElg100AnSpGl,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,18-415,,Clear,100,a2d23819d6521e9b0d70834bf7609be4feed7e5117a36c19c51d67000ece9d5d,True,False,
LBSlk50LtnShnSl,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,18-415,,Clear,50,bb52ea2369ac380a9594fd5cd81bb19ad7a992254e0fb3c5d25fb0f62494b589,True,False,
GBCylBlu9RollShBlk,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-black-cap,17-415,Cylinder,Cobalt Blue,9,3172ffee4d0d96a24c7d87ea153623128f9f222cce7ccd9ab84629408578b2f9,True,False,
GBCyl50RdcrPnkLthr,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-pink-faux-leather-cap,18-415,Cylinder,Clear,50,0443d5929241f3d64a258a4eedb9f28294a83a3a9da0b7e24978b1efcb7fd143,True,False,
GBTallCyl9MtlRollSlSh,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-shiny-silver-cap,13-415,Cylinder,Clear,9,64c0dfb2409c84ba11fc771a5f981eb6e7276b7f0e1eda750e0e16a46c3af1a0,True,False,
GBDiva46AnSpTslIvySlRng,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar-ring,18-415,,Clear,46,a50b32eee5fbdea76a0f6fbf49ddc93eaaa4c87f5507a4e7a515e70851bb01b1,True,False,
GBElg100AnSpIvyGl,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap,18-415,,Clear,100,c9f9ed600d3c8e741cdb05b2bdd3c31df20bccda49d4a0a4e43bbff8a53fd8e3,True,False,
LBSlm50LtnShnBlk,https://www.bestbottles.com/product/slim-design-50-ml-glass-bottle-shiny-black-lotion-pump-and-cap,18-415,,Clear,50,411821171fe6a2322ced839578ad96da0221ffe04f7a18f616e24a7430af625c,True,False,
GBCylBlu9RollShnGl,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-gold-cap,17-415,Cylinder,Cobalt Blue,9,b690ad856253bc4c33fa1635f75c7daef9150c26ef17c91f4e5cc3c6c6149879,True,False,
GBCyl50RdcrIvyLthr,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-reducer-ivory-faux-leather-cap,18-415,Cylinder,Clear,50,a650f2683fe4c66331fb4da85b7d05f23f0c379e727ca8adffb69afe7498dad0,True,False,
