productId,websiteSku,graceSku,category,family,shape,color,capacity,capacityMl,capacityOz,applicator,capColor,trimColor,capStyle,capHeight,ballMaterial,neckThreadSize,heightWithCap,heightWithoutCap,diameter,bottleWeightG,caseQuantity,qbPrice,webPrice1pc,webPrice10pc,webPrice12pc,stockStatus,itemName,itemDescription,imageUrl,productUrl,dataGrade,bottleCollection,fitmentStatus,graceDescription,assemblyType,componentGroup,verified,importSource
BB-GB-128-0017,GBRnd128AnSpTslWht,GB-RND-CLR-128ML-AST-WHT,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Round design 128 ml, 4.33oz  clear glass bottle  with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Round design 128 ml, 4.33oz  clear glass bottle  with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd128AnSpTslWht.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0377,LBSlk100LtnCu,LB-SLK-CLR-100ML-LPM-CPR,Glass Bottle,Sleek,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Sleek design 100 ml, 3 1/2oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles av","Sleek design 100 ml, 3 1/2oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles av",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk100LtnCu.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-matte-copper-lotion-pump-and-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-078-0064,GBRndFrst78RdcrShnGl,GB-RND-FRS-78ML-RDC-SGLD,Glass Bottle,Round,,Frosted,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.52,,2.39,In Stock,"Round design 78 ml, 2.65oz frosted glass bottle with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz frosted glass bottle with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst78RdcrShnGl.gif,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-shiny-gold-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-005-0004,GBAtom5Gl,GB-CYL-CLR-5ML-ATM-GLD,Metal Atomizer,Atomizer,,Clear,5 ml (0.17 oz),5,0.17,Atomizer,,,,,,13-415,,,,,,,2.8,,2.66,In Stock,"Gold atomizer design 5 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each","Gold atomizer design 5 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5Gl.gif,https://www.bestbottles.com/product/gold-atomizer-design-5-ml-bottle,,Atomizer Collection,,,complete-set,,false,grace_products_final_json
BB-GB-060-0166,LBDmnd2ozLtnClOvrCap,LB-DMD-CLR-60ML-LPM-COCP,Glass Bottle,Diamond,,Clear,60 ml (2.03 oz),60,2.03,Lotion Pump,,,,,,18-415,,,,,,,2.9,,2.76,In Stock,"Diamond design 60ml, 2 ounce clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic,","Diamond design 60ml, 2 ounce clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic,",https://www.bestbottles.com/images/store/enlarged_pics/LBDmnd2ozLtnClOvrCap.gif,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Diamond,,,2-part,,false,grace_products_final_json
BB-GB-030-0083,GBDiva30SpryMtGl,GB-DVA-CLR-30ML-SPR-MGLD,Glass Bottle,Diva,,Clear,30 ml (1.01 oz),30,1.01,Perfume Spray Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Diva design 30 ml, 1oz  clear glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each","Diva design 30 ml, 1oz  clear glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva30SpryMtGl.gif,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-matte-gold-spray-pump-and-cap,,Diva,,,2-part,,false,grace_products_final_json
BB-GB-050-0135,GBEmp50AnSpWht,GB-EMP-CLR-50ML-ASP-WHT,Glass Bottle,Empire,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,6.15,,5.84,In Stock,"Empire design 50 ml, 1.7oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty","Empire design 50 ml, 1.7oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",https://www.bestbottles.com/images/store/enlarged_pics/GBEmp50AnSpWht.gif,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,,Empire,,,2-part,,false,grace_products_final_json
BB-GB-128-0014,GBRnd128AnSpTslMtSl,GB-RND-CLR-128ML-AST-MSLV,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Round design 128 ml, 4.33oz  clear glass bottle  with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc","Round design 128 ml, 4.33oz  clear glass bottle  with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd128AnSpTslMtSl.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0389,LBSlm100LtnShnSl,LB-SLM-CLR-100ML-LPM-SSLV,Glass Bottle,Slim,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Slim design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles avai","Slim design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles avai",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm100LtnShnSl.gif,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,,Slim,,,2-part,,false,grace_products_final_json
BB-GB-078-0063,GBRndFrst78RdcrShnBlkTall,GB-RND-FRS-78ML-RDC-SBLK-T,Glass Bottle,Round,,Frosted,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.52,,2.39,In Stock,"Round design 78 ml, 2.65oz frosted glass bottle with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz frosted glass bottle with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst78RdcrShnBlkTall.gif,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-tall-black-shiny-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-013-0013,GBRoyal13RollBlkSh,GB-RYL-CLR-13ML-ROL-SBLK,Glass Bottle,Royal,,Clear,13 ml (0.44 oz),13,0.44,Plastic Roller Ball,,,,,,13-415,,,,,,,0.74,,0.7,In Stock,"Royal design 13ml, 1/2oz Clear glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price e","Royal design 13ml, 1/2oz Clear glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price e",https://www.bestbottles.com/images/store/enlarged_pics/GBRoyal13RollBlkSh.gif,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-black-shiny-cap,,Royal,,,3-part,,false,grace_products_final_json
BB-GB-060-0173,LBElg60LtnClrOvrCap,LB-ELG-CLR-60ML-LPM-COCP,Glass Bottle,Elegant,,Clear,60 ml (2.03 oz),60,2.03,Lotion Pump,,,,,,18-415,,,,,,,2.75,,2.61,In Stock,"Elegant design 60 ml, 2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottl","Elegant design 60 ml, 2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottl",https://www.bestbottles.com/images/store/enlarged_pics/LBElg60LtnClrOvrCap.gif,https://www.bestbottles.com/product/elegant-design-60-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-030-0086,GBDiva30SpryShnGl,GB-DVA-CLR-30ML-SPR-SGLD,Glass Bottle,Diva,,Clear,30 ml (1.01 oz),30,1.01,Perfume Spray Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Diva design 30 ml, 1oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each","Diva design 30 ml, 1oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva30SpryShnGl.gif,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-shiny-gold-spray-pump-and-cap,,Diva,,,2-part,,false,grace_products_final_json
BB-GB-050-0127,GBEmp50AnSpTslGl,GB-EMP-CLR-50ML-AST-GLD,Glass Bottle,Empire,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.9,,6.56,In Stock,"Empire design 50 ml, 1.7oz  clear glass bottle  with Gold vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t","Empire design 50 ml, 1.7oz  clear glass bottle  with Gold vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",https://www.bestbottles.com/images/store/enlarged_pics/GBEmp50AnSpTslGl.gif,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,,Empire,,,2-part,,false,grace_products_final_json
BB-GB-128-0039,GBRndFrst128AnSpGl,GB-RND-FRS-128ML-ASP-SGLD,Glass Bottle,Round,,Frosted,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,6.4,,6.08,In Stock,"Round design 128 ml, 4.33oz frosted glass bottle with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you","Round design 128 ml, 4.33oz frosted glass bottle with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst128AnSpGl.gif,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0388,LBSlm100LtnShnGl,LB-SLM-CLR-100ML-LPM-SGLD,Glass Bottle,Slim,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Slim design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles availa","Slim design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles availa",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm100LtnShnGl.gif,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,,Slim,,,2-part,,false,grace_products_final_json
BB-GB-078-0062,GBRndFrst78RdcrShnBlk,GB-RND-FRS-78ML-RDC-SBLK,Glass Bottle,Round,,Frosted,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.52,,2.39,In Stock,"Round design 78 ml, 2.65oz frosted glass bottle with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz frosted glass bottle with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst78RdcrShnBlk.gif,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-black-shiny-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-013-0014,GBRoyal13RollCuMatt,GB-RYL-CLR-13ML-ROL-MCPR,Glass Bottle,Royal,,Clear,13 ml (0.44 oz),13,0.44,Plastic Roller Ball,,,,,,13-415,,,,,,,0.74,,0.7,In Stock,"Royal design 13ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price","Royal design 13ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBRoyal13RollCuMatt.gif,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-plastic-roller-ball-plug-matte-copper-cap,,Royal,,,3-part,,false,grace_products_final_json
BB-GB-060-0181,LBElgFrst60LtnClOvrCap,LB-ELG-FRS-60ML-LPM-COCP,Glass Bottle,Elegant,,Frosted,60 ml (2.03 oz),60,2.03,Lotion Pump,,,,,,18-415,,,,,,,3.8,,3.61,In Stock,"Elegant design 60 ml, 2oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bot","Elegant design 60 ml, 2oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bot",https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst60LtnClOvrCap.gif,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-030-0085,GBDiva30SpryShnBlk,GB-DVA-CLR-30ML-SPR-SBLK,Glass Bottle,Diva,,Clear,30 ml (1.01 oz),30,1.01,Perfume Spray Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Diva design 30 ml, 1oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each","Diva design 30 ml, 1oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva30SpryShnBlk.gif,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-shiny-black-spray-pump-and-cap,,Diva,,,2-part,,false,grace_products_final_json
