graceSku,websiteSku,productId,family,capacityMl,heightWithoutCap,heightWithCap,diameter,widthMm,depthMm,bottleWeightG,verified,measurementSource,importSource
GB-DVA-CLR-46ML-ASP-MSLV,GBDiva46AnSpMtSl,BB-GB-046-0009,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-ASP-PNK,GBDiva46AnSpPnk,BB-GB-046-0010,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-ASP-RED,GBDiva46AnSpRed,BB-GB-046-0011,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-ASP-WHT,GBDiva46AnSpWht,BB-GB-046-0027,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-BLK,GBDiva46AnSpTslBlk,BB-GB-046-0013,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-GLD,GBDiva46AnSpTslGl,BB-GB-046-0015,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-IVGD,GBDiva46AnSpTslIvyGl,BB-GB-046-0016,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-IVSL,GBDiva46AnSpTslIvySl,BB-GB-046-0017,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-LVN,GBDiva46AnSpTslLvn,BB-GB-046-0019,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-MSLV,GBDiva46AnSpTslMtSl,BB-GB-046-0021,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-PNK,GBDiva46AnSpTslPnk,BB-GB-046-0022,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-RED,GBDiva46AnSpTslRed,BB-GB-046-0023,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-AST-WHT,GBDiva46AnSpTslWht,BB-GB-046-0025,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-BKLT,GBDiva46RdcrBlkLthr,BB-GB-046-0032,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-BRLT,GBDiva46RdcrBrwnLthr,BB-GB-046-0033,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-IVLT,GBDiva46RdcrIvyLthr,BB-GB-046-0034,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-LBLT,GBDiva46RdcrLBrwnLthr,BB-GB-046-0035,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-MSLV,GBDiva46RdcrMtSl,BB-GB-046-0036,Diva,46,89 ±1 mm,93 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-MSLV-T,GBDiva46RdcrMtSlTall,BB-GB-046-0037,Diva,46,89 ±1 mm,100 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-PKLT,GBDiva46RdcrPnkLthr,BB-GB-046-0038,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-SBLK,GBDiva46RdcrShnBlk,BB-GB-046-0039,Diva,46,89 ±1 mm,93 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-SBLK-T,GBDiva46RdcrShnBlkTall,BB-GB-046-0040,Diva,46,89 ±1 mm,100 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-SGLD,GBDiva46RdcrShnGl,BB-GB-046-0041,Diva,46,89 ±1 mm,93 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-SSLV,GBDiva46RdcrShnSl,BB-GB-046-0042,Diva,46,89 ±1 mm,93 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-RDC-WHT,GBDiva46RdcrWht,BB-GB-046-0043,Diva,46,89 ±1 mm,100 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-SPR-CPR,GBDiva46SpryCu,BB-GB-046-0044,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-SPR-MGLD,GBDiva46SpryMtGl,BB-GB-046-0045,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-SPR-MSLV,GBDiva46SpryMtSl,BB-GB-046-0046,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-SPR-SBLK,GBDiva46SpryShnBlk,BB-GB-046-0047,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-SPR-SGLD,GBDiva46SpryShnGl,BB-GB-046-0048,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-SPR-SSLV,GBDiva46SpryShnSl,BB-GB-046-0049,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-01,GBDiva46AnSpBlkRng,BB-GB-046-0002,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-02,GBDiva46AnSpIvySlRng,BB-GB-046-0006,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-03,GBDiva46AnSpLvn,BB-GB-046-0007,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-04,GBDiva46AnSpLvnRng,BB-GB-046-0008,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-05,GBDiva46AnSpRedRng,BB-GB-046-0012,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-06,GBDiva46AnSpTslBlkRng,BB-GB-046-0014,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-07,GBDiva46AnSpTslIvySlRng,BB-GB-046-0018,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-08,GBDiva46AnSpTslLvnRng,BB-GB-046-0020,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-09,GBDiva46AnSpTslRedRng,BB-GB-046-0024,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-10,GBDiva46AnSpTslWhtRng,BB-GB-046-0026,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-CLR-46ML-T-11,GBDiva46AnSpWhtRng,BB-GB-046-0028,Diva,46,89 ±1 mm,113 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-01,GBDivaFrst46SpryCu,BB-GB-046-0080,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-02,GBDivaFrst46SpryMtGl,BB-GB-046-0081,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-03,GBDivaFrst46SpryMtSl,BB-GB-046-0082,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-04,GBDivaFrst46SpryShnBlk,BB-GB-046-0083,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-05,GBDivaFrst46SpryShnGl,BB-GB-046-0084,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-06,GBDivaFrst46SpryShnSl,BB-GB-046-0085,Diva,46,89 ±1 mm,114 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-DRP-CPR,GBDiva46DrpCu,BB-GB-046-0029,Diva,46,89 ±1 mm,113 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-DVA-FRS-46ML-DRP-GLD,GBDiva46DrpGl,BB-GB-046-0030,Diva,46,89 ±1 mm,113 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-DVA-FRS-46ML-DRP-SLV,GBDiva46DrpSl,BB-GB-046-0031,Diva,46,89 ±1 mm,113 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-DVA-FRS-46ML-T-12,GBDivaFrst46AnSpBlk,BB-GB-046-0050,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-13,GBDivaFrst46AnSpGl,BB-GB-046-0051,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-14,GBDivaFrst46AnSpIvyGl,BB-GB-046-0052,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-15,GBDivaFrst46AnSpIvySl,BB-GB-046-0053,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-16,GBDivaFrst46AnSpLvn,BB-GB-046-0054,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-17,GBDivaFrst46AnSpMtSl,BB-GB-046-0055,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-18,GBDivaFrst46AnSpPnk,BB-GB-046-0056,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-19,GBDivaFrst46AnSpRed,BB-GB-046-0057,Diva,46,89 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-20,GBDivaFrst46AnSpTslBlk,BB-GB-046-0058,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-21,GBDivaFrst46AnSpTslGl,BB-GB-046-0059,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-22,GBDivaFrst46AnSpTslIvyGl,BB-GB-046-0060,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-23,GBDivaFrst46AnSpTslIvySl,BB-GB-046-0061,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-24,GBDivaFrst46AnSpTslLvn,BB-GB-046-0062,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-25,GBDivaFrst46AnSpTslMtSl,BB-GB-046-0063,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-26,GBDivaFrst46AnSpTslPnk,BB-GB-046-0064,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-27,GBDivaFrst46AnSpTslRed,BB-GB-046-0065,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-28,GBDivaFrst46AnSpTslWht,BB-GB-046-0066,Diva,46,89 ±1 mm,111 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-29,GBDivaFrst46AnSpWht,BB-GB-046-0067,Diva,46,88 ±1 mm,115 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-30,GBDivaFrst46RdcrBlkLthr,BB-GB-046-0068,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-31,GBDivaFrst46RdcrBrwnLthr,BB-GB-046-0069,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-32,GBDivaFrst46RdcrIvyLthr,BB-GB-046-0070,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-33,GBDivaFrst46RdcrLBrwnLthr,BB-GB-046-0071,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-34,GBDivaFrst46RdcrMtSl,BB-GB-046-0072,Diva,46,89 ±1 mm,93 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-35,GBDivaFrst46RdcrMtSlTall,BB-GB-046-0073,Diva,46,89 ±1 mm,100 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-36,GBDivaFrst46RdcrPnkLthr,BB-GB-046-0074,Diva,46,89 ±1 mm,103 ±2 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-37,GBDivaFrst46RdcrShnBlk,BB-GB-046-0075,Diva,46,89 ±1 mm,93 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-38,GBDivaFrst46RdcrShnBlkTall,BB-GB-046-0076,Diva,46,89 ±1 mm,100 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-DVA-FRS-46ML-T-39,GBDivaFrst46RdcrShnGl,BB-GB-046-0077,Diva,46,89 ±1 mm,93 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-40,GBDivaFrst46RdcrShnSl,BB-GB-046-0078,Diva,46,89 ±1 mm,93 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-DVA-FRS-46ML-T-41,GBDivaFrst46RdcrWht,BB-GB-046-0079,Diva,46,89 ±1 mm,100 ±1 mm,49 ±0.5 mm,49,49,85,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-BLK-30ML-SPR-BLK,GBElg30SpryBlk,BB-GB-030-0090,Elegant,30,75,100 ±1 mm,44 ±0.5 mm,44,22,116,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-ELG-CLR-100ML-ASP-BLK,GBElg100AnSpBlk,BB-GB-100-0145,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-ASP-GLD,GBElg100AnSpGl,BB-GB-100-0146,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-ASP-IVGD,GBElg100AnSpIvyGl,BB-GB-100-0147,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-ASP-IVSL,GBElg100AnSpIvySl,BB-GB-100-0148,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-ASP-LVN,GBElg100AnSpLvn,BB-GB-100-0149,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-ASP-MSLV,GBElg100AnSpMtSl,BB-GB-100-0150,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-ASP-PNK,GBElg100AnSpPnk,BB-GB-100-0151,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-ASP-RED,GBElg100AnSpRed,BB-GB-100-0152,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-ASP-WHT-01,GBElg100AnSpWht,BB-GB-100-0162,Elegant,100,109 ±2 mm,137 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-BLK,GBElg100AnSpTslBlk,BB-GB-100-0153,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-GLD,GBElg100AnSpTslGl,BB-GB-100-0154,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-IVGD,GBElg100AnSpTslIvyGl,BB-GB-100-0155,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-IVSL,GBElg100AnSpTslIvySl,BB-GB-100-0156,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-LVN,GBElg100AnSpTslLvn,BB-GB-100-0157,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-MSLV,GBElg100AnSpTslMtSl,BB-GB-100-0158,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-PNK,GBElg100AnSpTslPnk,BB-GB-100-0159,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-RED,GBElg100AnSpTslRed,BB-GB-100-0160,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-AST-WHT,GBElg100AnSpTslWht,BB-GB-100-0161,Elegant,100,109 ±2 mm,131 ±2 mm,61 ±1 mm,61,30,93.74,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-RDC-BKLT,GBElg100RdcrBlkLthr,BB-GB-100-0163,Elegant,100,109 ±2 mm,124 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-RDC-BRLT,GBElg100RdcrBrwnLthr,BB-GB-100-0164,Elegant,100,109 ±2 mm,124 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-ELG-CLR-100ML-RDC-IVLT,GBElg100RdcrIvyLthr,BB-GB-100-0165,Elegant,100,109 ±2 mm,124 ±2 mm,61 ±1 mm,61,30,93.74,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
