graceSku,websiteSku,productId,productGroupId,productGroupSlug,family,category,bottleCollection,shape,color,capacityMl,capacityOz,material,glassFinish,axisSemantics,heightWithoutCap_raw,heightWithCap_raw,diameter_raw,capHeight_raw,neckThreadSize,convexWidthMm_live,convexDepthMm_live,widthDepthIndependent,canon_bodyHeightMm,canon_bodyHeight_source,canon_bodyHeight_confidence,canon_widthAxisMm,canon_widthAxis_source,canon_widthAxis_confidence,canon_secondAxisMm,canon_secondAxis_status,canon_heightWithCapMm,conflict_flags,applicator,capStyle,capColor,trimColor,ballMaterial,assemblyType,bottleWeightG,dataGrade,verified,importSource,stockStatus,websiteTruthStatus,readinessStatus,readinessIssues,measurementSource,site_status,site_heightMm,site_heightWithCapMm,site_diameterMm,site_widthMm,site_depthMm,site_dimsRaw,site_url,site_measuredRenderUrl,site_depthviewRenderUrl,site_agreement,imageUrl,productUrl,itemName
GB-SLK-CLR-100ML-SPR-SBLK,GBSlk100SpryShnBlk,BB-GB-100-0285,kh7eed0tsyq32bszpqsabr879d83jgt0,sleek-100ml-clear-18-415-perfumespray,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,190 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),190.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Black,,,2-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,190.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 190 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-shiny-black-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBSlk100SpryShnBlk.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100SpryShnBlk.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100SpryShnBlk.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-shiny-black-spray-pump-and-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and b"
GB-SLK-CLR-100ML-SPR-SGLD,GBSlk100SpryShnGl,BB-GB-100-0286,kh7eed0tsyq32bszpqsabr879d83jgt0,sleek-100ml-clear-18-415-perfumespray,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,190 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),190.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Gold,,,2-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,190.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 190 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-shiny-gold-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBSlk100SpryShnGl.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100SpryShnGl.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100SpryShnGl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-shiny-gold-spray-pump-and-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and bo"
GB-SLK-CLR-100ML-SPR-SSLV,GBSlk100SpryShnSl,BB-GB-100-0287,kh7eed0tsyq32bszpqsabr879d83jgt0,sleek-100ml-clear-18-415-perfumespray,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,190 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),190.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Silver,,,2-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,190.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 190 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-shiny-silver-spray-and-cap,https://www.bestbottles.com/images/store/measured/GBSlk100SpryShnSl.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100SpryShnSl.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100SpryShnSl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-shiny-silver-spray-and-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and "
GB-SLK-CLR-100ML-RDC-BKLT,GBSlk100RdcrBlkLthr,BB-GB-100-0270,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,179 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),179.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Faux Leather,Black Leather,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,179.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 179 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-black-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrBlkLthr.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrBlkLthr.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrBlkLthr.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-black-faux-leather-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and "
GB-SLK-CLR-100ML-RDC-BRLT,GBSlk100RdcrBrwnLthr,BB-GB-100-0271,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,179 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),179.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Faux Leather,Brown Leather,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,179.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 179 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-brown-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrBrwnLthr.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrBrwnLthr.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrBrwnLthr.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-brown-faux-leather-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and "
GB-SLK-CLR-100ML-RDC-IVLT,GBSlk100RdcrIvyLthr,BB-GB-100-0272,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,179 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),179.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Faux Leather,Ivory Leather,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,179.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 179 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-ivory-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrIvyLthr.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrIvyLthr.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrIvyLthr.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-ivory-faux-leather-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and "
GB-SLK-CLR-100ML-RDC-LBLT,GBSlk100RdcrLBrwnLthr,BB-GB-100-0273,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,179 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),179.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Faux Leather,Light Brown Leather,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,179.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 179 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-light-brown-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrLBrwnLthr.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrLBrwnLthr.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrLBrwnLthr.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-light-brown-faux-leather-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on"
GB-SLK-CLR-100ML-RDC-MSLV,GBSlk100RdcrMtSl,BB-GB-100-0274,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,178 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),178.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Matte Silver,,,3-part,88.46,A,false,grace_products_final_json,In Stock,truth_conflict,ready,,catalog,live,149.0,178.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 178 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-silver-matte-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrMtSl.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrMtSl.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrMtSl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-silver-matte-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfum"
GB-SLK-CLR-100ML-RDC-MSLV-01,GBSlk100RdcrMtSl,BB-GB-100-0274,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,Standard,Clear,100,3.5,Glass,Clear,square,149 ±2 mm,178 ±2 mm,78 ±1 mm,,18-415,,,,149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),178.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Matte Silver,,,,88.46,A,false,aios_live_confirmed_reconciliation_20260508,In Stock,truth_conflict,needs-reference,missing_reference,catalog,live,149.0,178.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 178 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-silver-matte-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrMtSl.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrMtSl.gif,H:agree;W:DISAGREE(site=36.0),https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-100ML-RDC-MSLV-01__GBSlk100RdcrMtSl__pdp-main__v001.png?v=1781251974,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-silver-matte-cap,Sleek 100 ml (3.38 oz) Clear Glass Bottle with Reducer Matte Silver Cap
GB-SLK-CLR-100ML-RDC-MSLV-T,GBSlk100RdcrMtSlTall,BB-GB-100-0275,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,186 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),186.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Tall,Matte Silver,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,186.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 186 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-tall-silver-matte-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrMtSlTall.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrMtSlTall.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrMtSlTall.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-tall-silver-matte-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and p"
GB-SLK-CLR-100ML-RDC-PKLT,GBSlk100RdcrPnkLthr,BB-GB-100-0276,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,179 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),179.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Faux Leather,Pink Leather,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,179.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 179 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrPnkLthr.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrPnkLthr.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrPnkLthr.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and p"
GB-SLK-CLR-100ML-RDC-SBLK,GBSlk100RdcrShnBlk,BB-GB-100-0277,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,178 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),178.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Shiny Black,,,3-part,88.46,A,false,grace_products_final_json,In Stock,truth_conflict,ready,,catalog,live,149.0,178.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 178 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-black-shiny-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrShnBlk.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrShnBlk.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrShnBlk.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-black-shiny-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume"
GB-SLK-CLR-100ML-RDC-SBLK-01,GBSlk100RdcrShnBlk,BB-GB-100-0277,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,Standard,Clear,100,3.5,Glass,Clear,square,149 ±2 mm,178 ±2 mm,78 ±1 mm,,18-415,,,,149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),178.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Shiny Black,,,,88.46,A,false,aios_live_confirmed_reconciliation_20260508,In Stock,truth_conflict,needs-reference,missing_reference,catalog,live,149.0,178.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 178 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-black-shiny-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrShnBlk.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrShnBlk.gif,H:agree;W:DISAGREE(site=36.0),https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-100ML-RDC-SBLK-01__GBSlk100RdcrShnBlk__pdp-main__v001.png?v=1781251974,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-black-shiny-cap,Sleek 100 ml (3.38 oz) Clear Glass Bottle with Reducer Shiny Black Cap
GB-SLK-CLR-100ML-RDC-SBLK-T,GBSlk100RdcrShnBlkTall,BB-GB-100-0278,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,186 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),186.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Tall,Shiny Black,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,186.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 186 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-tall-black-shiny-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrShnBlkTall.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrShnBlkTall.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrShnBlkTall.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-tall-black-shiny-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and pe"
GB-SLK-CLR-100ML-RDC-SGLD,GBSlk100RdcrShnGl,BB-GB-100-0279,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,178 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),178.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Shiny Gold,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,178.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 178 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-shiny-gold-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrShnGl.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrShnGl.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrShnGl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-shiny-gold-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume "
GB-SLK-CLR-100ML-RDC-SSLV,GBSlk100RdcrShnSl,BB-GB-100-0280,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,178 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),178.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Shiny Silver,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,178.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 178 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-shiny-silver-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrShnSl.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrShnSl.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrShnSl.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-shiny-silver-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfum"
GB-SLK-CLR-100ML-RDC-WHT,GBSlk100RdcrWht,BB-GB-100-0281,kh7a29kz21nqbd3c2n6t5tz0v583jw8v,sleek-100ml-clear-18-415-reducer,Sleek,Glass Bottle,Sleek,,Clear,100,3.38,Glass,Clear,square,149 ±2 mm,186 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),149.0,catalog+site-confirmed,high,36.0,live-site-pdp,high,36.0,equal-to-width(square-section),186.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,White,,,3-part,88.46,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,149.0,186.0,,36.0,,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 186 ±2 mm | Item Height without Cap: 149 ±2 mm | Item Width: 36 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-white-cap,https://www.bestbottles.com/images/store/measured/GBSlk100RdcrWht.gif,https://www.bestbottles.com/images/store/depthview/GBSlk100RdcrWht.gif,H:agree;W:DISAGREE(site=36.0),https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100RdcrWht.gif,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-white-cap,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fr"
